title,company,city,date,url,department,workplace_type,description,requirements
יועץ/ת פיננסי ואסטרטגי (משרה התחלתית) B&K - ייעוץ פיננסי ואסטרטגי,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"תיאור התפקיד
השתלבות בצוותי עבודה ולקיחת חלק פעיל בפגישות עם לקוחות החל מהשלב הראשון
.
ביצוע ניתוחים כלכליים, בנייה ותחזוקה של מודלים פיננסיים ודשבורדים, ופיתוח מנגנונים עסקיים לפרויקטי תשתית ארוכי טווח
.
כתיבת מסמכים אסטרטגיים, ביצוע מחקרי שוק, זיהוי תקדימים בינלאומיים, ותקשורת שוטפת עם גורמים מובילים במשק הישראלי
.","דרישות התפקיד

תואר ראשון או שני
- עדיפות לכלכלה / מימון / משפטים
/
פכ""מ/ פסיכולוגיה/ ממשל.
שליטה מלאה ב
Excel
וב
- PowerPoint
חובה
שליטה גבוהה בעברית ובאנגלית, בכתב ובעל פה
חשיבה אנליטית ויכולת גבוהה לפתרון בעיות
יחסי אנוש מצוינים ויכולת הצגה גבוהה
יכולת עבודה עצמאית וניהול משימות בסביבה דינמית
מוטיבציה גבוהה, אחריות אישית ויכולת עבודה בצוות
המשרה הינה משרה מלאה, ארבעה ימי עבודה ממשרדי החברה בתל אביב.
את קורות החיים יש לשלוח לכתובת המייל:
Career@bkc.o.il"
דרושים מדריכים ליחידת נוער שוחר מדע,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"נוער שוחר מדע באוניברסיטת בר-אילן מחפש מדריכים ומזמין אתכם להיות חלק מצוות ההדרכה.
נקיים מפגש הערכות מדריכים לקראת שנת תשפ""ו - המפגש הוא חובה עבור מי שרוצה להדריך השנה.
המפגש יתקיים בתאריך 21.10.25 בשעה 12:00,
באולם הקונגרסים, קומה ,1 בבנין פלדמן (301)
לפרטים:
03-5318207 | מייל:
noar.office@biu.ac.il",
Nvidia-Cyber Security Hardware Researcher Student,BAR Alumni Career,רמת גן,2026-05-10,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/details/Research-Student---Materials-Synthesis-and-Device-Simulations_JR2003435?locationHierarchy1=2fcb99c455831013ea52bbe14cf9326c&timeType=5509c0b5959810ac00299430e7947363,,onsite,"locations
Israel, Tel Aviv
time type
Part time
posted on
Posted 27 Days Ago
job requisition id
JR2003830
We
are
now
looking
for
a Cyber Security Hardware Researcher Student
Are you passionate about hardware security and exciting in a chance for researching, finding, mitigating and preventing the future “big-bang” vulnerabilities and exploits across variety of systems and architectures in the most sophisticated computing platforms in the fields of artificial intelligence super computers and ground-breaking cloud networking infrastructure?
If so, joining us at the Product Security team of NVIDIA Networking is what you are looking for.
What you'll be doing
Conduct research on hardware security vulnerabilities, threat models, and potential mitigations.
Analyze and evaluate hardware architectures for potential security weaknesses, including ASICs, System-on-Chip devices, microcontrollers, memory devices, etc.
Develop proof-of-concepts to demonstrate hardware vulnerabilities or mitigations.
Collaborate with multi-functional teams (architecture, design, verification, firmware, etc.) to assess and improve hardware security mechanisms.
Explore groundbreaking security topics, such as side-channel attacks, fault injections, and post-quantum security implications for hardware.
What we need to see
Currently pursuing a B.Sc./M.Sc. in Electrical Engineering, Computer Engineering, Computer Science, or a related field.
Shown understanding of computer architecture and hardware design principles.
Basic knowledge of security concepts (e.g., cryptography, secure boot, trusted execution environments).
Familiarity with programming languages such as C/C++ or Python.
Strong analytical and problem-solving skills with the ability to work independently and in a team.
Good interpersonal skills and ability to document research findings clearly.
Ways to stand out from the crowd
Hands-on experience with hardware security topics (e.g., side-channel analysis, fault injection, hardware reverse engineering).
Familiarity with RTL design and verification (Verilog/ SystemVerilog).
Experience using hardware development tools (oscilloscopes, logic analyzers, evaluation boards).
Contributions to security-related open-source projects, research papers, or participation in Capture-The-Flag (CTF) competitions.
Knowledge of emerging hardware security standards and technologies - Caliptra, Post-quantum cryptography, Physical Unclonable Function, etc.
Apply",
System Physicist- M.Sc. Student- Nova,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"Nova is looking for a System Physicist- M.Sc. Student to be responsible for a novel product throughout its life cycle from the development stage to installation and support at customer sites, as part of a team.
The student system engineer will practice innovative and critical thinking, combined with methodological and precise scientific investigation, both broad and in-depth, of complex multidisciplinary systems, acquiring a strong insight into the physics and algorithms that define their performance.
Responsibilities
What you will be doing:
Theoretical and experimental study of new system methods and algorithms to support state-of-the-art solutions
Define and oversee the implementation of your solutions
Hands-on tool experiments and testing in clean-room environment
Service and production guidance and support on challenging topics
Collaboration and system lead with HW and SW engineers
Data and statistical analysis
Advanced logic and sequence design
Algorithm development
Performance and critical behavior testing and design
Developing practical solutions and methods for critical challenges
Conduct lab and on-site system diagnostics, troubleshooting, and problem-solving. Tasks include root-cause analysis, mitigation plans, implementing robust system calibration methods, and product transfer to manufacturing.
Intensive interface with diverse disciplines: physics, optics, algorithms, mechanics, electronics, and software.
Transform customers’ high-level requirements into concrete technical specifications and design.","Requirements

MSc in Physics, Electronics and Computer Engineering, or Biomedical Engineering student or Ph.D. in Mechanical Engineering with 1-2 years remaining.
MATLAB/Python hands-on knowledge
Please attach the full grade sheet
Advantage - Experimental research accompanied by theoretical work on real data
Advantage - Optics experience
Advantage – Multidisciplinary studies
CVs (Bar Ilan)
:"
Python Developer - Student Position - Nova,BAR Alumni Career,רמת גן,2026-05-10,https://www.novami.com/comeetitem/ffc5c/?coref=1.10.s1F_851,,onsite,"Nova is seeking a Python Developer (Student Position) to join the System Engineering team, contributing to the development of a new optics-based metrology platform for the semiconductor industry.
Responsibilities
﻿What will you be doing:
Develop, test, and maintain Python utilities to support tool testing and calibration.
Implement automated, system-level tests on the tool to evaluate accuracy and stability.
Serve as a focal point for cross-disciplinary collaboration with physics, optics, software, and mechanics teams regarding tool performance.
Design and conduct experiments aimed at enhancing next-generation tool performance.","Requirements

Currently enrolled in MSc/PhD in Physics/Electrical engineering (or related field) from a known university.
MSc/PhD from an experimental optical laboratory with hands-on experience – advantage
BSc with significant relevant experience could be considered
Required to have at least one year remaining and available to work a minimum of three days per week.
At least one year of experience writing production-level code.
At least 2 years of Python programming experience.
Proven experience as a SW developer in a multidisciplinary environment - advantage
System experience from a multidisciplinary company - advantage.
CVs (Bar Ilan)"
סטודנט/ית לבק אופיס במרפאה,BAR Alumni Career,רמת גן,2026-05-10,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?CompPositionId=47837&referrerId=3283&rndp=9633,,parttime,"תיאור התפקיד:
מתן שירות טלפוני ללקוחות המרפאה בנושאים אדמיניסטרטיביים
קביעת תורים לרפואה ראשונית ויועצת והכוונת הלקוחות לשירותים הרפואיים המתאימים
מתן מידע על זכויות המגיעות ללקוחות, בהתאם לסל השירותים
טיפול בנושאי גבייה והחזרים כספיים ללקוחות המרפאה
טיפול בקליטת לקוחות חדשים במרפאה
מתן שירות אדמיניסטרטיבי לגורמים בתוך המרפאה: רופאים, אחיות, רוקחים, ובעלי מקצוע נוספים
שותפות בהשגה ובמימוש יעדי המרפאה בתחומי השירות, האיכות הרפואית, גיוס לקוחות, שיווק שירותים ועוד","דרישות התפקיד
:
תעודת בגרות מלאה - חובה
ניסיון בתפקידי שירות ומכירה - יתרון
תודעת שירות גבוהה
יחסי אנוש טובים, שיתוף פעולה בצוות
יכולת עבודה בסביבה ממוחשבת
יכולת עבודה בתנאי לחץ ועומס
שליטה בשפה העברית, שליטה בשפה נוספת - יתרון
כושר הבעה גבוה בכתב ובע""פ
*תינתן עדיפות למועמדים/ות עם מוגבלויות
לפרטים והגשת מועמדות"
מנהל/ת אדמיניסטרטיבי/ת במרפאה- כללית,BAR Alumni Career,רמת גן,2026-05-10,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?CompPositionId=47014&referrerId=3283&rndp=3006,,onsite,"אחריות ניהולית ומקצועית על הפעילויות האדמיניסטרטיביות והלוגיסטיות במרפאה
שותפות בצוות המנהל של המרפאה - גיבוש תכניות עבודה, הנעה והטמעת תהליכים וכלים, ארגון משימות ומשאבים ועוד
שותפות בהובלת המרפאה להשגת יעדים בתחומי השירות, האיכות הרפואית, גיוס לקוחות, שיווק שירותים ועוד
ניהול צוות אדמיניסטרטיבי של המרפאה - קליטת עובדים, הכשרה ופיתוח, סידורי עבודה, דיווחי שכר, הערכה ומשוב
ניהול השירות במרפאה - ניהול תורים ושירותים אדמיניסטרטיביים, מתן מענה כולל לצרכי הלקוחות וטיפול בפניותיהם, ייזום, תכנון ויישום תכניות לשיפור איכות השירות
ניהול תפעולי של המרפאה - אחריות על תחזוקת מבנה וציוד
ניהול כספים - גביית כספים, תשלומי החזרים והוצאות, הפקדות, רישום ודיווח
ממשקים וקשרי עבודה עם גורמים בארגון ומחוצה לו
אחריות על נושאים נוספים כגון: הגנת מידע, בטיחות בעבודה, איכות סביבה, שעת חירום ועוד","דרישות התפקיד
:
תואר ראשון בתחומי הניהול או מדעי החברה וההתנהגות. תואר שני - יתרון
ניסיון קודם בניהול ו/או בעולמות השירות והמכירה - יתרון
ראייה רחבה ומערכתית, יכולת ניתוח והסקת מסקנות
יכולת הנעת עובדים ותהליכים, יכולת ארגון ותפעול
תודעת שירות גבוהה, יחסי אנוש טובים, שיתוף פעולה בצוות
יכולת עבודה בתנאי לחץ ועומס
יכולת עבודה בסביבה ממוחשבת
שליטה בשפה העברית, שליטה בשפה נוספת - יתרון
כושר הבעה בעל פה ובכתב
*תינתן עדיפות למועמדים/ות עם מוגבלויות
לפרטים והגשת מועמדות"
איש/ת צוות בקרת סייבר - 50% משרה,BAR Alumni Career,רמת גן,2026-05-10,https://tinyurl.com/yug6psfx,,onsite,"מה כולל התפקיד
?
הערכת סיכונים לספקים - מעקב ובקרה
מודעות ארגונית - ביצוע ובקרה במגוון פעילויות
בקרות פנימיות וחיצוניות - עבודה מול גופי ביקורת להבטחת אפקטיביות בקרות
הדרכות סייבר ואבטחת מידע
עדכון ותחזוקת נוהלי סייבר ואבטחת מידע בארגון
פעילות אבטחת מידע מול משתמשים","מה חשוב להביא
 איתך לתפקיד
?
שנה ב' ומעלה בתואר רלוונטי (מדעי המחשב/ הנדסת תוכנה/ סייבר וכולי) – חובה (הכשרה באבטחת מידע / ציות /
GRC
– יתרון)
ניסיון קודם בתחום – יתרון משמעותי
אנגלית ברמה גבוהה - קריאה, כתיבה, דיבור
יכולת ניתוח גבוהה, סדר ודיוק, תקשורת בינאישית טובה מאוד
יכולת עבודה עצמאית ובצוות
קורות חיים ניתן להגיש
כאן
או ישירות לדוא""ל:
Carol.Rosenstock@strauss-group.com"
Mobileye מגייסת Integration Support Engineer – ירושלים,BAR Alumni Career,רמת גן,2026-05-10,https://jobs.eu.lever.co/mobileye/f0706fc6-b8d9-47f2-ab0b-34778a82507c?lever-origin=applied&lever-source%5B%5D=UNIVERSITY,,onsite,"הצטרפו לצוות שלנו ותמכו במערכות אינטגרציה קריטיות
:
🔹
ניהול ותחזוקת אינטגרציות בין מערכות מידע
🔹
פתרון בעיות ותמיכה שוטפת למשתמשים
🔹
עבודה עם
APIs,
אוטומציות וסקריפטים
(Python / PowerShell / SQL / Java)
📍
משרה מלאה
| On-site |
ירושלים
💡
הזדמנות להצטרף לצוות מוביל בתחום האוטומציה והחדשנות
!
להגשת מועמדות",
דרוש/ה מתמחה במשפטים,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"למשרדנו דרוש/ה מתמחה נמרץ/ת ובעל/ת רצון עז להתפתח בתחומי
המקרקעין, המשפט המסחרי והליטיגציה האזרחית
.
התפקיד כולל
:
סיוע בטיפול בתיקי נדל""ן ועסקאות מסחריות
.
השתלבות בעבודה על כתבי טענות וניהול הליכים משפטיים
.
עבודה ישירה מול לקוחות, רשויות ובתי משפט
.","דרישות התפקיד

:
סקרנות, אחריות, ראש גדול, חשיבה חדה ויכולת למידה עצמית גבוהה
.
עברית ואנגלית ברמה גבוהה (קריאה וכתיבה)
.
שליטה מלאה בתוכנות
Office (Word, Excel).
ממוצע ציונים גבוה
.
המשרד מציע סביבת עבודה מקצועית, תומכת ומאתגרת
.
המשרד ממוקם בקמפוס יובלים, נס ציונה
.
קורות חיים ניתן לשלוח לכתובת
office@dno-law.com"
"Hardware/Electrical Engineering PhD Intern, 2026 – Google (English)",BAR Alumni Career,רמת גן,2026-05-10,https://www.google.com/about/careers/applications/jobs/results/121775895294681798-hardwareelectrical-engineering-phd-intern-2026-english,,onsite,"More Info & Application
24/10/25 :Application Deadline",
"Part-Time Research Scientist PhD Intern, 2026 – Google",BAR Alumni Career,רמת גן,2026-05-10,https://www.google.com/about/careers/applications/jobs/results/90044366868882118-parttime-research-scientist-phd-intern-2026,,onsite,More Info & Application,
"Hardware/Electrical Engineering BS/MS Intern, 2026 – Google",BAR Alumni Career,רמת גן,2026-05-10,https://www.google.com/about/careers/applications/jobs/results/142333052419220166-hardwareelectrical-engineering-bsms-intern-2026,,onsite,"More Info & Application
24/10/25 :Application Deadline",
"Part-Time Software Engineering PhD Intern, 2026 – Google",BAR Alumni Career,רמת גן,2026-05-10,https://www.google.com/about/careers/applications/jobs/results/94097166728864454-parttime-software-engineering-phd-intern-2026,,onsite,"More Info & Application
24/10/25 :Application Deadline",
"Part-Time Software Engineering BS/MS Intern, 2026- Google",BAR Alumni Career,רמת גן,2026-05-10,https://www.google.com/about/careers/applications/jobs/results/82001749891523270-parttime-software-engineering-bsms-intern-2026,,onsite,"More Info & Application
24/10/25 :Application Deadline",
משרות לדוקטורנטים/יות ב-Google,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/sites/default/files/inline-files/Jobs%20for%20PhD%20students%20at%20Google%20pdf.pdf,,onsite,"מדי שנה Goole פותחת את שעריה לדוקטורנטים ודוקטורנטיות ומפרסמת מגוון משרות, שיאפשרו לכם להכנס לעולם העבודה ברגל ימין.
לפרטים והגשת מועמדות",
סטודנט/ית לעבודה כדילר/ית לחדר עסקאות ניירות ערך זרים,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,parttime,"דרישות סף
סטודנט/ית לתואר ראשון בכלכלה או מנהל עסקים בתחילת שנה ב׳ עם יתרת לימודים של שנתיים לפחות
נכונות ל־3–4 משמרות בשבוע לפחות 2 משמרות ערב בשעות 14:00–23:00
תנאי העסקה נוחים המאפשרים שילוב לימודים
הזדמנות להשתלב בגוף פיננסי מוביל ולפתח קריירה בשוק ההון
ניסיון מקצועי
ניסיון קודם בתחום המכירות הפיננסים או ההשקעות יתרון משמעותי
שליטה באקסל ברמה גבוהה
אנגלית ברמה גבוהה","כישורים נדרשים

שירותיות ותודעת שירות גבוהה
מוטיבציה ומוסר עבודה גבוהים עם מכוונות לעשייה ולהשגת תפוקות
יכולת למידה מהירה ורכישת ידע חדש בקצב גבוה
יכולת תפקוד בתנאי לחץ ועומס
יסודיות דייקנות והקפדה על פרטים
עבודת צוות ושיתופי פעולה בסביבת Open Space
תקשורת בינאישית גבוהה וכושר הבעה בעל פה ובכתב בעברית ובאנגלית שפות נוספות יתרון
מיקום העבודה
מרכז תל אביב
המשרה מיועדת לנשים וגברים כאחד
קורות חיים יש לשלוח ל:
naama.marll@poalim.co.il"
דרושים סטודנטים/ות להנדסת חשמל לפני תחילת שנה ד',BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,parttime,"חברת Panoramic Power, מקבוצת Centrica,
חברת טכנולוגיה ותוכנה לניהול אנרגיה וקיימות מחפשת Junior Hardware Engineer (במשרת סטודנט/ית) להצטרף לצוות שלנו בכפר סבא.
זאת לא עוד התמחות סטנדרטית. מדובר בתפקיד Hands-on אמיתי שיכניס אותך לעומק של עולם החומרה, עם הזדמנות מעולה ללמוד מצוות מנוסה ואפשרות ממשית להפוך למשרה מלאה בהמשך הדרך.
מה עושים אצלנו בתחום הנדסת החומרה?
●    תכנון אנלוגי ועריכת מעגלים מודפסים (PCB) בכלים כמו OrCAD.
●    עבודה עם שרטוטים סכמטיים (Schematic capture), בחירת רכיבים ובניית BOM לעיצובים חדשים.
●    ליווי ותמיכה בפיתוח אבות טיפוס (Prototyping) ובדיקות חומרה מקיפות (בדיקות פונקציונליות, תאימות RF ובדיקות מאמץ).
●    ניתוח נתוני ייצור ואיכות בעזרת SQL ו-Excel.
●    עבודה עם תוכנות בקרה כמו LabVIEW וסיוע בפיתוח עמדות בדיקה.
●    סיוע בניתוח כשלים (Failure analysis) לשיפור תהליכי הייצור ואמינות המוצרים.
את מי אנחנו מחפשים?
●    סטודנט/ית בשנה ד' להנדסת חשמל.
●    עם ידע במערכות הספק ובבדיקות בורדים.
●    היכרות עם LabVIEW ו-SQL/בסיסי נתונים.
●    בונוס: בעלי/ות רקע כהנדסאי/ת או טכנאי/ת ולמי שמתעניין/ת בטכולוגיות חדשות כמו Generative AI.
זו ההזדמנות שלכם לעבוד על מוצרים אמיתיים שמשפיעים על עתיד האנרגיה והקיימות.
רוצים/ות להזניק את הקריירה?
שלחו קורות חיים ל:
jobs-panoramic@centrica.com",
Looking for a Student,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"An innovative start-up company specializing in creative thinking through AI is looking for talented students for an exciting and rewarding project.
The essence of the work is an in-depth assessment of creative thinking skills, based on a structured methodology, for which comprehensive training will be provided.
The work will last approximately two weeks, before the start of the upcoming academic year (Oct 25) .
Hybrid work!  High pay!","Requirements
:
😺 Native-level English.
😺 Creativity, strong writing skills, and ability to work independently.
😺 Ability to work with focus and precision.
Please contact
yael@openmicedu.com
with your CV."
דרוש מדריכ.ת שיקום / מרכז ציפור הנפש,BAR Alumni Career,רמת גן,2026-05-10,https://eur02.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.soulbird.co.il%2F&data=05%7C02%7Chadas.goldstein%40biu.ac.il%7Cff710632602f43e2d5d708ddb4834576%7C61234e145b874b67ac198feaa8ba8f12%7C0%7C0%7C638865198131314013%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=APjYERvnFMWdqhjthnY2A1XC0xYNcuG6XVYKlN0pwu0%3D&reserved=0,,onsite,"מדריכ.ת שיקום:
ציפור הנפש הינו שירות ייחודי להורים המתמודדים עם קושי נפשי, מטעם סל שיקום.
אנו מחפשות לקן אשדוד א.נשים בעלי.ות מוטיבציה, יצירתיות ורצון לתרום ולקחת חלק בליווי של הורים מתמודדים ולעזור להם בהורותם ובתחומי חיים נוספים.
בתפקידך תעסוק.י בהכוונה, תמיכה וליווי אישי של ההורים, מול האתגרים שבריאות הנפש מציבה בפניהם ובפני משפחותיהם. מדובר במשרה מעוררת השראה ומאתגרת כאחד, שתאפשר לך לגדול ולהתפתח מקצועית.
העבודה בביקורי בית באזור השפלה/אשדוד/ת""א ואזור המרכז.
- ניסיון בעבודה עם הורים או משפחות בתחומי בריאות הנפש- יתרון
- יכולת עבודה בצוות ותקשורת בין-אישית מצוינת
- השתתפות בישיבת צוות שבועית
- שעות עבודה גמישות (בוקר ואחה""צ)
- היקף משרה גמיש
- מתאים לסטודנט/ית וכמשרת אם
- אפשרות לקבל המלצה לתואר שני
רוצה לקרוא עלינו עוד? אתר ציפור הנפש: http:/
www.soulbird.co.il
לשליחת קו""ח ולפרטים נוספים- עדי, עו""ס שעובדת בתוכנית
adif@slavpro.co.il",
- דרוש/ה איש/אשת טיפול / מרכז ציפור הנפש,BAR Alumni Career,רמת גן,2026-05-10,https://eur02.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.soulbird.co.il%2F&data=05%7C02%7Chadas.goldstein%40biu.ac.il%7Cff710632602f43e2d5d708ddb4834576%7C61234e145b874b67ac198feaa8ba8f12%7C0%7C0%7C638865198131265117%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=P%2BCM6RNj3%2FGss91Wlr%2B%2BGqdcc1EnVeYASl%2BfYtLRyoU%3D&reserved=0,,onsite,"מרכז ציפור הנפש הינו שירות ייחודי המלווה הורים מתמודדים (זכאי סל שיקום) בשיפור כישוריהם ההוריים, במקביל לסיוע בפיתוח כישורי חיים נוספים, בהתאם לצורך, והשתלבות בקהילה.
אנו מחפשות איש.אשת טיפול לעבודה המתמקדת בטיפול בהורות ונעה על הרצף שבין שיקום נפשי, טיפול והדרכת הורים.
נדרש באזורים: פתח תקווה, נתניה, הרצליה (החלפה לחל""ד עם אפשרות להמשיך), השפלה ואשדוד.
התפקיד כולל:
פגישות שבועיות עם הורים המתמודדים עם קושי נפשי
תיאום הטיפול וליווי שיקומי
בניית תכנית שיקום ויישום התערבויות פרטניות, משפחתיות ודיאדיות
עבודה מערכתית עם אנשי.נשות מקצוע וגורמים בקהילה
השתלבות במענים קבוצתיים וחברתיים עבור ההורים ובני משפחותיהם
הדרכות קבועות, פנימיות וחיצוניות, בתחום השיקום והטיפול המשפחתי
אפשרויות ליציאה ללימודים, פיתוח יוזמות חדשות וקידום
נדרשים:
תואר בעו""ס או ריפוי בעיסוק (יתרון לשני) / תואר שני טיפולי
ניסיון בעבודה עם משפחות / הדרכות הורים - יתרון
היכרות עם עולם השיקום בבריאות הנפש - יתרון
נכונות לחצי משרה לפחות
נכונות לעבודה בבתי המשפחות
עבודה בשעות גמישות (לעיתים גם אחה""צ)
השתתפות בישיבת צוות שבועית
רוצה לקרוא עלינו עוד? אתר ציפור הנפש: http:/
www.soulbird.co.il
לפרטים נוספים ולשליחת קו""ח- עדי, עו""ס שעובדת בתוכנית
adif@slavpro.co.il
תאריך עדכון: 26.6.25",
"משרת רפרנט/ית / חברת לבנת פורן - המרכז לזכויות רפואית בע""מ",BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"התפקיד כולל שירות טלפוני, עבודת בק אופיס, איסוף ומיון מסמכים רפואיים וקשר רציף עם לקוחות החברה.
מיקום המשרה: מגדלי עזריאלי, דרך בגין 132 תל אביב-יפו
היקף משרה
משרה מלאה - ימים א'-ה', 8:30 שעות ביום, ללא ימי שישי
דרישות
ניסיון אדמיניסטרטיבי קודם
סדר וארגון
אוריינטציה
תודעת שירות גבוהה, רצון לעזור לזולת.
שליטה בCRM – יתרון
לשליחת קו""ח:
מייל לשליחת קורות חיים:
gal.r@mzr.org.il",
מרחיבים את צוות הגיוס הטכנולוגי- READY GROUP,BAR Alumni Career,רמת גן,2026-05-10,https://readygroup.co.il/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1/,,onsite,"אנו מחפשים רכז/ת גיוס מעולה.
אם יש לך ניסיון בגיוס לתפקידי חומרה ותוכנה
ואת/ה מחפש/ת את האתגר המקצועי הבא, עם בית מקצועי לפרוח בו
בוא/י להיות חלק מהמשפחה שלנו!
מה יהיה באחריותך:
✔ניהול תהליכי גיוס E2E לתפקידים טכנולוגיים
✔ פיתוח מקורות גיוס
✔ ליווי מנהלים מגייסים
חשוב לנו שיהיה לך:
✔ תואר ראשון רלוונטי – חובה
✔ ניסיון של שנה לפחות בניהול תהליכי גיוס E2E לתפקידים טכנולוגים (בדגש על חומרה
ותוכנה) – חובה
✔נסיון של שנה בעבודה עם מערכת ADAM
✔הישגיות, עצמאות ויכולת הובלת תהליכים
📍 העבודה במשרדי READY, בבסר סיטי פתח תקווה
⬇️שלחו קורות חיים וציפיות שכר למייל:  jobs@readygroup.co.il
למידע נוסף",
"משרת רפרנט במשרד האוצר, חשב כללי, חטיבת מקרקעין ופנים",BAR Alumni Career,רמת גן,2026-05-10,https://eur02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.gov.il%2Fhe%2Fpages%2Fwanted_ag_re_economist&data=05%7C02%7CEmployability.center%40biu.ac.il%7Cf9a3788aa74a4b177d8308dd3a3b07e8%7C61234e145b874b67ac198feaa8ba8f12%7C0%7C0%7C638730747409156358%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=pUosx0QkfeUA5pD8XVDSwLErZGXO2y%2FchA4ZECIbXsY%3D&reserved=0,,onsite,"בוגרי תואר חשבונאות, כלכלה, מנהל עסקים עם התמחות בחשבונאות, פכ""מ מורחב כלכלה?
המשרה כוללת, בין היתר, עבודה אל מול רשות מקרקעי ישראל, משרד השיכון והבינוי ומנהלת תקומה.
מודעת גיוס:
https://www.gov.il/he/pages/wanted_ag_re_economist
בניגוד לאמור במודעה, אנחנו ממשיכים לגייס וניתן להגיש קו""ח.",
קבוצת גן שמואל מחפשת כלכלן/ית,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"במסגרת התפקיד:
בניה ובקרה תקציבית
תמחור מוצרים ובקרה תהליכי יצור
בדיקת רווחיות
הכנת ניתוחים כלכליים
יכולות ודרישות לתפקיד:
תואר ראשון בכלכלה / מנהל עסקים - חובה
ניסיון של חמש שנים לפחות במשרה דומה – חובה
הכרות עם ""פריוריטי"" - חובה
שליטה מלאה בתכנות ""אופיס"", כולל נוסחאות מורכבות ב""אקסל"" - חובה
שליטה מלאה באנגלית ובעברית – חובה
יכולות אישיות: יכולת עבודה עצמאית, ניהול ותעדוף משימות, דייקנות, חשיבה אנליטית, אחריות אישית ויכולת למידה גבוהה.
פרטים נוספים: משרה מלאה ממשרדי החברה (שעות נוספות לפי צורך), התחלה מידית. מיקום המשרה: קיבוץ גן שמואל (ליד פרדס חנה) או בקיבוץ גת (ליד קרית גת).
כפיפות: כלכלן ראשי.
קורות חיים ניתן לשלוח ל:
sivanml@ganshmuel.com",
דרוש יועץ אסטרטגי,BAR Alumni Career,רמת גן,2026-05-10,https://www.tasc-consulting.com/careers/strategy-consultant/,,onsite,"משרה מלאה, מיועד לבוגרי תארים שונים (ללא הגבלה באשר לתואר הנלמד).
לפרטים מלאים",
"דרושים עובדים סוציאליים / עירית ראשל""צ",BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/page/7107,,onsite,"למנהל החברתי בעירית ראשל""צ דרושים עובדים סוציאליים למגוון תפקידים.
לצפיה בכל המשרות
העיריה מספקת גם קורסים מקצועיים:
תמונה",
